Day,Month,Title,Image,Time,Address,Direction,Description,Readmore_Link,Ticket_Links
10,Sep,THE REVIVALISTS and BAND OF HORSES,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTm2TqBFBCIHTVZf1BLGrNhx-ffYZPrBHFaXVkPdOWSRL7BzroMIJgJ1mw&s,"Sun, 6:30 – 10:30 PM","The Greek Theatre, 2700 N Vermont Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c098a47d4245:0x3b9f3214123aa486?sa=X&ved=2ahUKEwiqqc3JopiBAxX9UaQEHaOaBxM4UBD14gF6BAgZEAA,"ABOUT THE REVIVALISTS Chart-topping rock band The Revivalists have made the journey from hole-in-the-wall gigs to sold-out shows at hallowed venues, multiplatinum success, more than 800 million...",https://www.lagreektheatre.com/events/detail/the-revivalists-and-band-of-horses,"https://bucketlisters.com/experience/the-revivalists-and-band-of-horses-at-the-greek-theatre
https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2F09005E4ED0D739A8
https://www.axs.com/events/476522/the-revivalists-with-band-of-horses-tickets
https://www.lagreektheatre.com/events/detail/the-revivalists-and-band-of-horses
https://www.discoverlosangeles.com/event/2023/09/10/the-revivalists-and-band-of-horses"
3,Oct,TwoSet Violin World Tour 2023/24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIjI-IK6YEVC1Rzeaa0j5Sm7lJKX8f9BdLvd9lqnLSCtfK3rAwiHs0rTU&s,"Tue, 7:30 – 11:30 PM","The Orpheum Theatre, 842 S Broadway, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7caf9c20a59:0xb2b5fb45d281f926?sa=X&ved=2ahUKEwiqqc3JopiBAxX9UaQEHaOaBxM4UBD14gF6BAghEAA,"PRIVACY POLICY | PRIVACY SETTINGS | ADVERTISE | ACCESSIBILITY The official guide to Los Angeles. Find great deals, things to do, California travel guides and more. © 2023 Los Angeles Tourism ...",https://www.discoverlosangeles.com/event/2023/10/03/twoset-violin-world-tour-202324,"https://www.eventticketscenter.com/twoset-violin-world-tour-los-angeles-10-03-2023/5885163/t
https://www.presalepasswordinfo.com/getevent?id=456358
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Ftwoset-violin-world-tour-202324-los-angeles-california-10-03-2023%2Fevent%2F09005F0BB5CE4A08
https://www.discoverlosangeles.com/event/2023/10/03/twoset-violin-world-tour-202324
https://dola.com/events/2023/10/3/twoset-violin-world-tour-tickets"
22,Nov,2023 Everglow US Tour [All My Girls],https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuaZwhbov5L9jvSmNlHt_UAWc6Be67wQw0PdZ0fG71-Iijc1LJT5xJAxM&s,"Wed, 6:00 – 10:00 PM","The Wiltern, 3790 Wilshire Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b8852fb481a3:0x39f6bb2486263e6f?sa=X&ved=2ahUKEwiqqc3JopiBAxX9UaQEHaOaBxM4UBD14gF6BAgpEAA,"PRIVACY POLICY | PRIVACY SETTINGS | ADVERTISE | ACCESSIBILITY The official guide to Los Angeles. Find great deals, things to do, California travel guides and more. © 2023 Los Angeles Tourism ...",https://www.discoverlosangeles.com/event/2023/11/22/2023-everglow-us-tour-all-my-girls,"https://festivaly.eu/en/2023-everglow-us-tour-all-my-girls-the-wiltern-los-angeles-2023
https://www.concertarchives.org/concerts/everglow-cf54e5d7-9c3b-48b5-8acf-e68be3f68829#buy-tickets
https://allevents.in/los%20angeles/everglow-concert/2400025285218240
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2F2023-everglow-us-tour-all-my-los-angeles-california-11-22-2023%2Fevent%2F09005F16E39F59D2
https://www.discoverlosangeles.com/event/2023/11/22/2023-everglow-us-tour-all-my-girls"
24,Oct,Birdy,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJeL1VqrPFgD2jeWyTdx-zh8C5xQQsQoZcCLMlY3Yi7vSbKglMqnDG_TE&s,"Tue, 6:30 – 10:30 PM","The Belasco, 1050 S Hill St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7c9657d7e4f:0xd785c19a71b23a97?sa=X&ved=2ahUKEwiqqc3JopiBAxX9UaQEHaOaBxM4UBD14gF6BAgxEAA,Birdy is happening on Tuesday October 24 2023 at 06 30PM EDT at The Belasco with tickets starting at 38.25...,https://www.unation.com/event/birdy-42315972/,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fbirdy-los-angeles-california-10-24-2023%2Fevent%2F09005EF221F471A8
https://festivaly.eu/en/birdy-the-belasco-los-angeles-2023
https://www.eventticketscenter.com/birdy-los-angeles-10-24-2023/5838316/t
https://www.discoverlosangeles.com/event/2023/10/24/birdy
https://www.undercovertourist.com/birdy/"
23,Sep,Dr. John Cooper Clarke,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJeL1VqrPFgD2jeWyTdx-zh8C5xQQsQoZcCLMlY3Yi7vSbKglMqnDG_TE&s,"Sat, 6:00 – 10:00 PM","The Moroccan Lounge, 901 1st St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c63f401f6b33:0x9b5535083c04a1f8?sa=X&ved=2ahUKEwiqqc3JopiBAxX9UaQEHaOaBxM4UBD14gF6BAg5EAA,"Moroccan Lounge Presents: Dr. John Cooper Clarke [September 23rd / 6:30 PM / $22 advance, $25 DOS / 21+]",https://events.org/e/Dr-John-Cooper-Clarke-P7EMINFC,"https://allevents.in/los%20angeles/dr-john-cooper-clarke/2400025205054412
https://www.eventticketscenter.com/dr-john-cooper-clarke-los-angeles-09-23-2023/5634795/t
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fdr-john-cooper-clarke-los-angeles-california-09-23-2023%2Fevent%2F09005E74E9EA4265
https://www.discoverlosangeles.com/event/2023/09/23/dr-john-cooper-clarke
https://www.undercovertourist.com/los-angeles/the-moroccan-lounge/dr-john-cooper-clarke-tickets/2277142/"
14,Sep,YOSHIKI: Under The Sky Los Angeles Premiere with...,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCDIOX7c0-UNFGMkosrd55Ck5a7g3i-fLNw9DAy8AWtZHtEfHCR4daV5Q&s,"Thu, 7:00 PM","TCL Chinese Theatre, 6925 Hollywood Blvd, Hollywood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7da01c280c3:0xf73982db60c65ffb?sa=X&ved=2ahUKEwiqqc3JopiBAxX9UaQEHaOaBxM4UBD14gF6BAhBEAA,Los Angeles Premiere! The music documentary film YOSHIKI: UNDER THE SKY features the world-renowned rock star and composer leading a global concert featuring today's top musical artists.Directed...,https://www.yoshiki.net/event/yuts-premiere-la,"https://www.yoshiki.net/event/yuts-premiere-la
https://allevents.in/hollywood/yoshiki-under-the-sky-los-angeles-premiere-with-yoshiki-qanda/200025201843625"
13,Oct,Peter Gabriel: i/o - The Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8o1Aib25mkALUoLJ_6pv-iWSbrwNPTzS_3uwR39r4ia5JcHKOqbRAGBs&s,"Fri, Oct 13 – Sat, Oct 14","The Kia Forum, 3900 W Manchester Blvd, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b6545d4575cb:0xb1eeeaa0c8fa6906?sa=X&ved=2ahUKEwiqqc3JopiBAxX9UaQEHaOaBxM4UBD14gF6BAhJEAA,Peter Gabriel takes his i/o Tour to the Kia Forum.,https://www.discoverlosangeles.com/event/2023/10/13/peter-gabriel,"https://www.timeout.com/los-angeles/music/peter-gabriel
https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=http%3A%2F%2Fticketmaster.com%2Fpeter-gabriel-io-the-tour-inglewood-california-10-13-2023%2Fevent%2F09005E6207B2678E
https://www.axs.com/events/475632/peter-gabriel-tickets
https://www.discoverlosangeles.com/event/2023/10/13/peter-gabriel
https://events.kcrw.com/events/peter-gabriel/"
11,Nov,Queen + Adam Lambert - The Rhapsody Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQD9O_sokn32X1gy2l5gizuEiFQnoy5HCexFnBiwXeZKwU9Uq7VAoVxXaY&s,"Sat, Nov 11 – Sun, Nov 12","BMO Stadium, 3939 S Figueroa St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c808e06dbb59:0xc8caaad992248bdc?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAgBEAA,"Yep, that Queen, the classic rock act with the incomparable lead singer who passed away in 1991. Still, that hasn’t stopped Brian May from reuniting Wayne Campbell’s favorite car karaoke band...",https://www.timeout.com/los-angeles/music/queen-adam-lambert,"https://www.timeout.com/los-angeles/music/queen-adam-lambert
https://www.axs.com/events/479452/queen-and-adam-lambert-tickets
https://www.concertarchives.org/concerts/queen-adam-lambert-ba1ed064-3492-4041-83b7-34ef98dbac81#buy-tickets
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fqueen-adam-lambert-the-rhapsody-tour-los-angeles-california-11-11-2023%2Fevent%2F0A005E770FDB56A1
https://expositionpark.ca.gov/event/queen-adam-lambert/"
11,Sep,Crystal Kay,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjpt0dPIwnAJY91IZzEpdLfrGeserxLxM1Uh2TF0k&s,"Mon, Sep 11 – Tue, Sep 12","The Stowaway, 416 S Spring St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7d7eb41b769:0xb3551d7277e15261?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAgJEAA,"Hailing from Yokohama, Japan Crystal Kay is a Korean/African American pioneer of J-Pop and R&B with a career spanning a quarter century. Crystal gained fame for her third studio album, Almost...",https://dice.fm/event/yeye2-crystal-kay-11th-sep-the-stowaway-los-angeles-tickets,https://dice.fm/event/yeye2-crystal-kay-11th-sep-the-stowaway-los-angeles-tickets
17,Sep,Verka Serduchka & Band,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFZ6hKtz1yvlqC12mKxWOdUDxejYvqnAHjiF2p0oB8brDs7IoXt3GUKoU&s,"Sun, Sep 17 – Mon, Sep 18","The Wiltern, 3790 Wilshire Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b8852fb481a3:0x39f6bb2486263e6f?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAgREAA,"Check out the past concert and event calendar for Verka Serduchka in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/verka-serduchka,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fverka-serduchka-band-los-angeles-california-09-17-2023%2Fevent%2F09005D5DD54A3D04
https://www.thewiltern.net/events/verka-serduchka/
https://festivaly.eu/en/verka-serduchka-band-the-wiltern-los-angeles-2023
https://allevents.in/los%20angeles/verka-serduchka-concert/2400025251026631
https://www.eventticketscenter.com/verka-serduchka-los-angeles-09-17-2023/5415111/t"
22,Sep,"""Ed Sheeran: – Tour”",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcrmyzwx75Y36M94fX6SvX29JwrXxGhnz5ij5sgrQ&s,"Fri, 7:00 – 9:15 PM","Shrine Auditorium and Expo Hall, 665 W Jefferson Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7e69596b30d:0x96ef2bf284b9dced?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAgZEAA,"Check out Ed Sheeran at Shrine Auditorium & Expo Hall in Los Angeles on September 22, 2023 and get detailed info for the event - tickets, photos, video and reviews.",https://dola.com/events/2023/9/22/ed-sheeran-tickets,"https://www.axs.com/events/483501/ed-sheeran-y-toury-tickets
https://festivaly.eu/en/ed-sheeran-w-ben-kweller-shrine-auditorium-ca-los-angeles-2023
https://www.concertarchives.org/concerts/ed-sheeran-ben-kweller-3e497582-cb90-4fa2-b173-033edfb749d5#buy-tickets
https://www.shrineauditorium.com/events/detail/?event_id=483501
https://www.undercovertourist.com/los-angeles/shrine-auditorium-and-expo-hall/ed-sheeran-tickets/2299019/"
30,Sep,Maisie Peters: The Good Witch Comes To North America,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTemUUY3mwoJizZXYczJPxP2AJLM1zL1p0uE63Q6-9IQeh0eA1adu0h4s&s,"Sat, 7:00 – 11:00 PM","Hollywood Palladium, 6215 Sunset Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3793b45fb7:0xe010a684b9c2eb91?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAghEAA,"West Sussex-born Maisie Peters has an innate gift for storytelling, crafting relatable, diary-entry songs which have racked up over half a billion streams worldwide.",https://bucketlisters.com/experience/maisie-peters-the-good-witch-comes-to-north-america-at-the-hollywood-palladium,"https://bucketlisters.com/experience/maisie-peters-the-good-witch-comes-to-north-america-at-the-hollywood-palladium
http://www.thehollywoodpalladium.com/events/maisie-peters/
https://www.axs.com/events/479672/maisie-peters-tickets
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fmaisie-peters-the-good-witch-comes-hollywood-california-09-30-2023%2Fevent%2F09005E7917AC5766
https://www.discoverlosangeles.com/event/2023/09/30/maisie-peters-the-good-witch-comes-to-north-america"
7,Oct,Marisela - Zas Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHvfChRnkQ5hkNKkA9oYUG1QVzbjsauPxPO5C9vzmdLy6VXy_kDI_6VF0&s,"Sat, Oct 7 – Sun, Oct 8","YouTube Theater, 1011 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b79282ee4923:0x37800df900fde580?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAgpEAA,"Check out the past concert and event calendar for Marisela in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/marisela,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2F0A005E7CA35224E6%3FCAMEFROM%3DCFC_YTT_WEB_EVENTSPAGE_MARISELA
https://www.axs.com/events/482821/marisela-tickets
https://www.rateyourseats.com/mobile/tickets/events/marisela-tickets-inglewood-youtube-theater-october-7-2023-4378971
https://www.discoverlosangeles.com/event/2023/10/07/marisela-zas-tour
https://dola.com/artists/marisela"
12,Nov,"Powfu with Ouse, Jomie, and Ryan Librada,",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaoe11dVb89LkhJ-i8okgNFH_Non4n5bTFlSm3DIK5iDqscaAxBbXPaD4&s,"Sun, 7:00 – 11:00 PM","The Echo, 1822 Sunset Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c71bbfb51def:0x48a8e766eee82daa?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAgxEAA,Powfu is happening on Sunday November 12 2023 at 07 00PM PST at The Echo with tickets starting at 50...,https://www.unation.com/event/powfu-42829213/,"https://festivaly.eu/en/powfu-with-ouse-jomie-and-ryan-librada-the-echo-los-angeles-2023
https://showtimetickets.com/event/powfu-tickets-los-angeles-ca-2023-11-12-19-00-00-2357376.html
https://allstartickets.com/powfu/los-angeles/2357376
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fpowfu-with-ouse-jomie-and-ryan-los-angeles-california-11-12-2023%2Fevent%2F09005EF4E43E5785
https://www.discoverlosangeles.com/event/2023/11/12/powfu-with-ouse-jomie-and-ryan-librada"
7,Sep,"Mayan Theater, Los Angeles (LA), CA",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBeC58_8gv167L23CvMUwSx55bMCNnRHwGycGQkvI&s,"Today, 5:00 PM","The Mayan, 1038 S Hill St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7c97a2afe63:0xad368894d57170a1?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAg5EAA,"released January 1, 2000 All songs written, performed, recorded, and mixed by Ariel Pink Recorded in the wee hours of the morning at the house at the top of Rainbow Dr. in Val Verde, CA between...",https://arielpink.bandcamp.com/album/the-doldrums,https://arielpink.bandcamp.com/track/theme-from-unreleased-claris-gardens
24,Nov,LP - Love Lines Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrncQNlhOrYaMdRDvv6K3X6goOGdb-M5DptdkgFqc&s,"Fri, 8:00 – 11:00 PM","YouTube Theater, 1011 Stadium Dr, Inglewood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b79282ee4923:0x37800df900fde580?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAhBEAA,"Bucket Listers is excited to partner with Live Nation to offer you exclusive ticket pricing: 💰 Starting at $22 per person 🗓️ Friday, 11/24/23 🚪 Doors Open at 7:00PM ⏰ Show starts at 8:00PM 📍...",https://bucketlisters.com/experience/lp-love-lines-tour-at-youtube-theater,"https://bucketlisters.com/experience/lp-love-lines-tour-at-youtube-theater
https://lpvip.wun.io/events/467538
https://www.axs.com/events/487881/lp-laura-pergolizzi-tickets
https://www.discoverlosangeles.com/event/2023/11/24/lp-love-lines-tour
https://dola.com/events/2023/11/24/lp-love-lines-tour-tickets"
30,Sep,BoyWithUke,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgrwIriGZS9sn1OtAjJLWcdrlpKck_hB8nbnwD8RHoeHlA2H62-c1AW3U&s,"Sat, Sep 30 – Sun, Oct 1","The Fonda Theatre, 6126 Hollywood Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf387b884131:0x8f02ec38fce98388?sa=X&ved=2ahUKEwjyscvJopiBAxXiVqQEHdmTA-s4WhD14gF6BAhJEAA,"What do we know about BoyWithUke? If you quickly scan TikTok, you can figure out he is a musical artist who writes and produces all of his own music, creating songs in his dorm room on GarageBand...",https://dola.com/events/2023/9/30/boywithuke-tickets,"https://www.axs.com/uk/events/483557/boywithuke-tickets
https://dola.com/events/2023/9/30/boywithuke-tickets
https://www.bandsintown.com/e/104381075?app_id=umg_republicrecords_boywithuke&came_from=267&utm_medium=api&utm_source=public_api&utm_campaign=event&affil_code=umg_us&trigger=rsvp_going
https://local.aarp.org/event/boywithuke-2023-09-30-jb-los-angeles-ca.html
https://luvseats.com/productions/438538"
27,Sep,JETHRO TULL BOX SUITE EVENT,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdiGo4mQp99db5exSS7Nc3xkL5rdFW5x-MthCr6innbA35_vUblgAruZw&s,"Wed, Sep 27 – Thu, Sep 28","The Greek Theatre, 2700 N Vermont Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c098a47d4245:0x3b9f3214123aa486?sa=X&ved=2ahUKEwij3evKopiBAxUNfKQEHarDCHM4ZBD14gF6BAgBEAA,"Led by Ian Anderson, the concert will feature a rich collection of the best-known Jethro Tull repertoire from 1968 to date. Fans will recognize the key songs from various albums – songs which put...",https://www.lagreektheatre.com/events/detail/jethro-tull,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fwww.ticketmaster.com%2Fevent%2F09005E8DF1D941FF
https://festivaly.eu/en/jethro-tull-the-seven-decades-greek-theatre-los-angeles-2023
https://allevents.in/los%20angeles/jethro-tull-the-seven-decades/210001514823014
https://www.lagreektheatre.com/events/detail/jethro-tull
https://www.discoverlosangeles.com/event/2023/09/27/jethro-tull-box-suite-event"
3,Oct,Girl Named Tom,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTv-p1qgDLlt-5sSousrByglxg2LkdnT4_NCQnzF00QnrWV0bhgJNy0_Io&s,"Tue, 8:00 – 10:00 PM","El Rey Theatre, 5515 Wilshire Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b9202bc34ecf:0xbed26dce8e922383?sa=X&ved=2ahUKEwij3evKopiBAxUNfKQEHarDCHM4ZBD14gF6BAgJEAA,"Check out the past concert and event calendar for Girl Named Tom in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/girl-named-tom,"https://www.axs.com/events/491457/girl-named-tom-tickets?skin=elrey&src=AEGLIVE_WEREYLAX030115VEN001?cid=usaffdostuff
https://www.undercovertourist.com/los-angeles/el-rey-theatre-ca/girl-named-tom-tickets/2334690/
https://dola.com/artists/j-maya
https://luvseats.com/productions/411527
https://app.discotech.me/events/37462989-girl-named-tom-at-el-rey-theatre"
24,Sep,Sada Baby,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpxORBpJ_bsnmAOQ3kZyzdrzFbjD2BiwhGZ4OcPYCbaWtOkfpJgEukEsg&s,"Sun, 7:00 – 11:00 PM","Echoplex, 1154 Glendale Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c71bb9b85e9b:0xd6c828cd3a86de15?sa=X&ved=2ahUKEwij3evKopiBAxUNfKQEHarDCHM4ZBD14gF6BAgREAA,"Check out the past concert and event calendar for Sada Baby in Los Angeles along with detailed ticket and venue information including photos, videos, bios, maps and more.",https://dola.com/artists/sada-baby,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fconcerts.livenation.com%2Fsada-baby-los-angeles-california-09-24-2023%2Fevent%2F09005EEBFDBE3DC1
https://festivaly.eu/en/sada-baby-echoplex-los-angeles-2023
https://www.concertarchives.org/concerts/sada-baby-5af3ac6c-93d7-43c8-9a21-2581f981e6c6#buy-tickets
https://www.eventticketscenter.com/sada-baby-los-angeles-09-24-2023/5820846/t
https://www.discoverlosangeles.com/event/2023/09/24/sada-baby"
7,Nov,Saint Levant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKIuL6fLQhSuHGUAhqNkxUjqboyHnI6BQ1dkXDDm3n3WWS71ofEnz1Vuo&s,"Tue, 6:30 – 10:30 PM","The Moroccan Lounge, 901 1st St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c63f401f6b33:0x9b5535083c04a1f8?sa=X&ved=2ahUKEwij3evKopiBAxUNfKQEHarDCHM4ZBD14gF6BAgZEAA,Saint Levant is happening on Tuesday November 07 2023 at 06 30PM EST at Moroccan Lounge with tickets starting at 103...,https://www.unation.com/event/saint-levant-14972544/,"https://festivaly.eu/en/saint-levant-the-moroccan-lounge-los-angeles-2023
https://allevents.in/los%20angeles/saint-levant-concert/2400025246618907
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fsaint-levant-los-angeles-california-11-07-2023%2Fevent%2F09005E62B7DF2742
https://www.discoverlosangeles.com/event/2023/11/07/saint-levant
https://dola.com/events/2023/11/7/saint-levant-tickets"
